,Name,Rating,Review Count,Price,Address
925,Cheer King Star,3.5,36,$,"231 S 5th St, Louisville, KY 40202"
926,Salsarita's Fresh Mexican Grill,4.0,65,$$,"285 N Hubbards Ln, Louisville, KY 40207"
927,NWCH Bistro,4.0,1,,"4001 Dutchmans Ln, Saint Matthews, KY 40207"
928,Texas Roadhouse,3.5,117,$$,"757 Lewis And Clark Pkwy, Clarksville, IN 47129"
929,Lueberry,3.5,3,,"5500 Shelbyville Rd, Louisville, KY 40207"
930,Taco Bell,2.0,33,$,"1801 South Brook Street, Louisville, KY 40208"
931,Clifton Donut Shop,4.5,87,$,"2317 Brownsboro Ave, Louisville, KY 40206"
932,Penn Station,3.5,16,$$,"2407 A Brownsboro Rd, Louisville, KY 40206"
933,Shiraz Mediterranean Grill,3.5,111,$$,"2226 Holiday Manor, Ste 1, Louisville, KY 40222"
934,Roosters,3.0,121,$$,"5338 Bardstown Rd, Louisville, KY 40291"
935,Krispy Krunchy Chicken,2.5,5,$$,"1610 Dixie Hwy, Louisville, KY 40210"
936,Dank Dogs,0.0,0,,"1132 Bardstown Rd, Louisville, KY 40204"
937,Imanka,3.0,1,,"737 S 8th St, Louisville, KY 40203"
938,Lee's Famous Recipe Chicken,3.5,11,$,"5059 Poplar Level Rd, Louisville, KY 40219"
939,Chick-fil-A,3.5,4,$,"500 S Preston St, Louisville, KY 40202"
940,Jocks Sports Bar & Grill,3.5,29,$$,"3423 Breckenridge Ln, Louisville, KY 40220"
941,Los Aztecas Mexican Restaurant,4.0,47,$$,"1107 Herr Ln, Lyndon, KY 40222"
942,Galan's Meat Market and Deli,2.5,8,,"2801 W Market St, Louisville, KY 40212"
943,Cancun Mexican Restaurant,4.0,66,$$,"808 Lyndon Ln, Ste 105, Louisville, KY 40222"
944,Papa Johns Pizza,3.0,14,$,"2301 Bardstown Rd, Louisville, KY 40205"
945,Angilo's Pizza,3.5,29,$$,"1725 Berry Blvd, Louisville, KY 40215"
946,La Torta Loca,4.0,19,$,"5213 Preston Hwy, Ste C, Louisville, KY 40213"
947,Shiver Me Tenders,0.0,0,,"937 Phillips Ln, Louisville, KY 40209"
948,Chili's,3.0,66,$$,"940 E Lewis And Clark Pkwy, Clarksville, IN 47129"
949,8th Lane Grill,0.0,0,,"1000 Auction Ln, Ste B, Jeffersonville, IN 47130"
950,China Taste,3.0,57,$,"135 Quartermaster Ct, Jeffersonville, IN 47130"
951,Bully Dogs,4.0,1,,"Louisville, KY 40202"
952,W XYZ Bar,3.0,1,,"102 West Main St, Aloft Louisville Downtown, Louisville, KY 40202"
953,WackyNachos,5.0,3,,"2602 Charlestown Rd, New Albany, IN 47150"
954,Tin Roof,3.5,77,$,"3921 Shelbyville Rd, Louisville, KY 40207"
955,Thelma's Deli,2.5,28,$$,"140 N 4th St, Galt House, Louisville, KY 40202"
956,HurriKanes Food Truck,5.0,3,,"Saint Regis Park, KY 40220"
957,Subway,3.0,12,$,"1229 Goss Ave, Louisville, KY 40217"
958,Moby Dick,3.0,22,,"3802 Dixie Hwy, Louisville, KY 40257"
959,Red Lobster,3.5,56,$$,"4639 Outer Lp, In Front Of Jefferson Court Shopping Center, Louisville, KY 40219"
960,Panera Bread,3.0,24,$,"401 E Chestnut Street, Suite 13, Louisville, KY 40202"
961,WW Cousins Restaurant,3.5,194,$$,"900 Dupont Rd, Louisville, KY 40207"
962,Rockin and a Poppin Kettle Corn,5.0,1,,"Louisville, KY"
963,Indi's Fast Food at 3rd Street,3.5,49,$,"5009 S 3rd St, Louisville, KY 40214"
964,Double Dragon II,4.0,26,$$,"9204 Blue Lick Rd, Louisville, KY 40229"
965,Dixie Chicken,3.0,3,,"7802 St Andrews Church Rd, Louisville, KY 40214"
966,Coals Artisan Pizza,3.0,79,$$,"600 Terminal Dr, Louisville, KY 40209"
967,Hurricane Hattie's,0.0,0,,"937 Phillips Ln, Louisville, KY 40209"
968,East China,4.0,21,$$,"5621 Outer Lp, Louisville, KY 40219"
969,Moby Dick Bashford Manor,3.0,17,$,"3613 Bardstown Rd, Louisville, KY 40218"
970,El Nopal,3.5,64,$$,"3945 Taylorsville Rd, Louisville, KY 40220"
971,Popeyes Louisiana Kitchen,2.5,24,$,"5003 Preston Hwy, Louisville, KY 40213"
972,Corner Deil Food,5.0,2,$,"3912 Bardstown Rd, Louisville, KY 40218"
973,The Home Stretch Cafe,4.0,1,,"600 Dr Martin Luther King Pl, Ste 25, Louisville, KY 40202"
974,Denny's,1.5,100,$$,"4030 Dutchman's Ln, Saint Matthews, KY 40207"
975,Addis Abeba Restaurant,5.0,1,,"4750 Bardstown Rd, Louisville, KY 40218"
976,Burger King,1.5,23,$,"2700 Crittenden Dr, Louisville, KY 40209"
977,El Nopal,3.0,68,$$,"5444 New Cut Rd, Louisville, KY 40214"
978,La Sierra Mexican Restaurant,4.0,45,$,"6501 Shepherdsville Rd 107, Ste 107, Louisville, KY 40228"
979,Pizza Place,3.5,71,$$,"2931 Richland Ave, Louisville, KY 40220"
980,Good Belly,4.5,3,,"Louisville, KY 40202"
981,Penn Station East Coast Subs,2.5,20,$,"300 W Woodlawn Ave, Ste 102, Louisville, KY 40214"
982,Get In Your Belly Deli,4.0,8,,"Louisville, KY 40202"
983,Chung King Palace,2.5,30,$,"110 E Market St, Louisville, KY 40202"
984,Louisville Hookah Lounge and Kufiya Cafe,5.0,3,$,"5400 DelMaria Way, Louisville, KY 40291"
985,China Express,5.0,1,,"4946 Poplar Level Rd, Louisville, KY 40219"
986,Mi Preferida 3,4.5,2,,"4752 Bardstown Rd, Louisville, KY 40218"
987,McDonald's,2.0,31,$,"2209 Taylorsville Rd, Louisville, KY 40205"
988,Genji Sushi Bars Louisville,4.0,1,,"4944 Shelbyville Rd, Whole Foods Market, Louisville, KY 40207"
989,Buffalo Wild Wings,2.0,134,$$,"4600 Shelbyville Rd, St. Matthews, KY 40207"
990,KFC,4.0,37,$,"One Arena Plz, KFC Yum! Center, 3n1 First Level - Stand 3.1.3, Louisville, KY 40202"
991,Wick's Pizza Parlor & Pub,0.0,0,,"2301 River Rd, Louisville, KY 40206"
992,Stars Of Louisville,2.5,19,$$,"600 Terminal Dr, Louisville International Airport, Concourse B, Louisville, KY 40209"
993,The Golden Wall,3.0,26,$,"3201 Fern Valley Rd, Louisville, KY 40213"
994,Taqueria La Güerita,5.0,1,,"8717 Westport Rd, Louisville, KY 40242"
995,Slab Daddy's BBQ Catering,5.0,2,,"7403 Fegenbush Ln, Spring Mill, KY 40228"
996,Little Caesars Pizza,1.5,6,$,"3181 S 2nd St, Louisville, KY 40208"
997,McDonald's,1.5,10,$,"520 N 22nd, Louisville, KY 40203"
998,Famous Dave's Bar-B-Que,3.5,112,$$,"8605 Citadel Way, Louisville, KY 40220"
999,Einstein Bros. Bagels,1.5,5,$,"2100 S Floyd St, Louisville, KY 40208"
